Date,SP500,AAPL,AIG,AMZN,AVGO,BAC,BRK-B,C,CSCO,CVX,GE,GOOGL,IBM,INTC,JNJ,JPM,KO,LLY,META,MO,MRK,MSFT,NVDA,PFE,PG,T,TSLA,TWX,UNH,V,WFC,WMT,XOM,HD,MA,ORCL,VZ
2004-10-06,88.7663505983,187.9306358200,79.2363141560,238.9025270800,,193.9791233378,126.2662222216,86.6781795766,52.1669448998,151.6968710765,81.4596439381,126.5626442634,80.6279757829,57.9465374994,131.5736641217,83.8419049194,75.1461088799,83.6604433187,,131.1534100164,44.8327149824,94.5415672629,59.1186440773,73.1882962568,163.2023827480,65.7681654232,,31.8493150731,264.9457372964,,129.2366956828,97.4024539128,130.4645905653,84.4891556987,,42.0257510699,87.0499583571
2004-10-07,87.8859597424,183.2138728141,79.4861583895,237.6895306899,,194.7507529992,126.0444444434,86.7169270866,51.0984974878,151.1767049418,80.4408060412,128.1968423988,80.0601731367,58.2481995496,127.4043168429,83.9268296141,73.7130046026,81.0609403617,,128.6814085710,43.8559365377,93.3486137328,59.4673123581,70.3950290167,161.2187073780,65.4048053932,,31.7541856969,265.9756872125,,128.3630428346,96.6265544098,129.7083496841,83.5955408560,,42.1974248896,86.2734760861
2004-10-08,87.2254471584,180.6242774383,79.5932344900,231.0469314117,,193.5075718775,126.2222222218,86.3294519875,50.1636060022,151.3683450971,79.9432340451,127.1627735227,79.4099475254,56.3559557787,126.0373177356,83.8206737456,73.4925270215,80.4076621316,,127.7475413586,42.9499391398,92.7521369675,56.2130750692,69.9490451715,160.6476493163,64.9929973590,,31.2024353162,260.6838755702,,128.8744493804,95.3634621957,129.9691224013,83.0210741718,,41.7854077223,85.4760078078
2004-10-11,87.4002281251,178.4508670335,80.2832804689,231.9133574045,,194.6650163709,126.2222222218,86.9106646354,50.6176961522,150.3280128290,80.5592755642,124.9653771605,79.3366826675,56.5204987154,126.1284510096,83.6083620090,73.5109001533,80.2987824267,,129.1208754945,43.5161875133,92.9509625557,56.2905569093,71.1461597030,161.3088744401,65.0898933669,,31.3926940683,260.1511428545,,128.8105235617,95.4536830678,129.8387360429,85.2551112776,,41.7854077223,85.7278398957
2004-10-12,87.2024202010,177.0635837973,80.1643070241,232.3176895350,,195.1794361459,126.3999999990,86.7944221055,51.1786310438,149.1234175698,80.6066633731,126.8950235462,78.7597219143,55.6155125643,129.4548155051,83.8843672674,73.0883181228,77.7809392492,,129.0110087637,43.6719058161,92.8846873593,55.4769975871,70.0898821749,160.8880948163,65.1383413712,,31.6780821962,257.7716033906,,128.8318321676,95.4897714165,128.7434906295,84.7870273128,,41.7167381946,86.7561542543
2004-10-13,86.5745637427,183.8150288837,79.7003105895,230.9314079459,,192.9502837896,126.2444444436,85.4576330154,50.3772954847,145.9476664335,79.8721523312,130.1726525738,77.8255949797,57.5626039804,128.7485326333,83.3111255780,72.3717659843,76.6240923835,,129.5328757351,42.5677214875,92.8846873593,55.0895883863,69.3622243223,159.3552547575,64.5085173194,,31.5068493193,255.7472190711,,128.3630428351,94.8221369605,126.4226134437,84.6593680499,,41.1673819714,86.1895320571
2004-10-14,85.7692930135,207.9999999789,71.3840668066,225.8483754555,,189.4779503108,124.8888888876,84.6633090629,49.6560934813,146.1666837536,79.2798047171,131.1051611146,77.6424328357,56.2736843108,128.7713159517,81.8037122453,71.9308108225,76.2566233794,,128.9835420811,42.7375959994,92.1225226043,53.4624697419,68.2590011264,159.2049763207,63.8302452634,,31.1073059402,258.0557275050,,126.7435887753,94.0101491087,127.0223906936,83.6380939439,,41.2017167355,85.5599518375
2004-10-15,86.1516214505,210.4046242558,68.8261377462,222.6714801494,,192.8645471608,126.0888888882,85.1282791816,49.3622704431,146.1940609182,79.4930498582,133.1456005937,77.7065395860,56.5204987155,128.9080158631,82.2495668930,72.0226764814,78.0531385115,,130.0822093896,43.1764384889,92.7521369670,51.9903147782,66.8975767572,161.3689858150,64.6296373296,,31.0692541899,260.5062979967,,127.9581793204,94.7860486123,127.8307861174,84.7019211373,,42.0257510702,85.7698119107
2004-10-18,86.6044236252,220.8092485320,71.0033517835,226.8303249145,,192.8216788454,126.3111111108,85.6707443198,49.8964941491,144.8525798352,80.2986426141,137.7158157168,78.6864570565,57.0141275250,130.5939814293,82.8015774094,72.0961690081,78.1211883270,,130.1920761199,43.7426868626,94.2433288799,52.9200968608,68.0712184547,161.2788187528,65.1867893758,,31.2975646923,260.5062979967,,128.1712653803,95.4897714171,127.1266997797,85.4891532605,,42.6781115853,85.6858678816
2004-10-19,85.7656400267,219.2832369725,68.6476775789,221.4007220254,,190.1638433428,125.1111111114,84.4501977592,49.9232053346,144.4145451963,79.2087230039,136.5894192618,81.8460040398,57.0689751704,128.9763658178,80.6359976928,72.3533928526,76.2157934899,,130.1920761199,44.1107483054,93.3817513300,52.5714285796,68.0712184547,159.2951433831,64.6780853340,,31.1643835659,236.1781706457,,126.4665768959,95.0567112295,125.9792998222,84.5529853305,,42.2660944180,84.5945955010
2004-10-20,85.8051658700,219.5144508446,68.5287041344,221.5162454905,,187.4202712122,124.2222222222,83.8689851109,49.3088480728,146.1119294239,78.7111510078,129.7110146817,81.3423081442,58.8240998274,131.0040811614,79.0861220134,72.4820047751,74.9908968090,,130.2195428021,44.4504973293,95.1380440270,53.1912833011,66.4281200785,161.7296540653,64.0967092864,,31.1073059404,248.1113834784,,125.3372207755,94.6958277399,127.4396270402,83.9997951901,,42.6437768213,84.0279733038
2004-10-21,86.0296905310,221.6878612492,67.1605095205,227.9855595697,,188.2347691895,120.7555555560,83.2102774435,49.7896494084,146.1666837532,79.0665595766,137.9189363878,80.6829244258,59.4822715738,131.6420140787,80.0415248294,72.5371241701,71.6428458809,,129.9723426582,44.2523103984,94.6741176546,54.3922518241,66.7567397541,161.9108299280,62.2072371306,,31.1453576907,242.3933856639,,124.6979625939,94.0281932835,127.2831634102,84.5317087866,,42.7124463493,83.5033231211
2004-10-22,85.1935927977,219.2369941984,65.0784742386,199.8555956710,,187.7632177290,120.5333333336,82.4547010011,48.8013355520,146.0297979288,78.0714155843,159.3574000573,80.0326988143,58.4127424859,130.5256314740,79.5532078341,71.4714825280,70.5676587945,,128.5440751563,43.2613757447,91.9568346139,51.7578692573,65.1136413773,160.1896592249,61.1413810424,,30.9741248141,248.1113834796,,123.3342118067,93.8116631892,126.9963134210,83.3402223300,,42.2660944180,81.7824705213
2004-10-25,85.1213530117,219.8843930423,66.7441024642,196.2166065004,,186.9915880673,120.1333333337,82.4934485108,48.0801335489,146.3035695779,77.9529460616,173.0218816388,80.9851419627,58.4401663087,130.0471817863,78.5978050176,71.0121542340,68.6486539942,,126.7587407790,43.1622822792,91.5591834376,51.6803874170,65.2075327133,158.0155488642,60.5357809923,,30.9170471886,245.7673595306,,123.2702859889,94.3710325983,127.2831634103,82.2763951370,,41.6480686668,81.5935964556
2004-10-26,86.3876096573,221.8265895737,71.7766791741,195.4079422395,,188.0632959310,125.0666666674,83.9658538854,48.6410684405,147.6998049906,79.6826010960,168.0638906864,81.5071540730,58.6869807136,130.3889315633,79.5956701815,72.2064077981,71.3842565818,,129.0934088111,43.4029378381,92.4538985851,56.1355932287,66.4985385807,160.6727948608,59.9544049441,,30.8789954382,252.1956676329,,125.0815175034,95.3093296716,128.7956451719,84.4040495239,,42.1287553622,81.8454285431
2004-10-27,87.5147111562,232.6011560462,71.4078614954,197.7761732860,,190.1638433439,124.4000000001,85.1476529365,49.5492487410,145.0168428243,80.4408060426,171.7569938156,82.4229647933,60.3049862568,131.6192307598,80.7209223875,74.2825716863,76.4879927531,,131.9224771322,44.1956855610,93.2492009388,57.6852300330,68.1651097910,156.3547701168,60.4631089858,,31.1834094412,258.5529447067,,126.0404047759,96.9333053761,127.6482452147,86.7870224368,,43.2274678085,82.6848688362
2004-10-28,87.7006192785,241.3410404375,72.8236454874,198.9891696759,,190.8497363766,124.0888888885,86.5231895365,50.6176961533,143.6479845756,80.6303572792,178.4692087552,81.9650594329,61.1825485850,132.1660304028,81.6975563776,74.3928104769,76.2702333431,,133.7352781924,44.6911528879,92.9178249582,57.0653753112,67.3905062709,154.9355591874,61.4078450637,,31.3546423179,258.0202119911,,127.4893899870,97.4204980877,126.7616179747,87.5742545600,,43.7768240317,82.6428968218
2004-10-29,87.9160141004,242.9132947725,72.2287782642,197.1407942252,,192.0071808700,124.6222222219,86.7382268351,51.3121869711,145.2632373088,80.8436024203,176.0733080999,82.1940121130,61.0454294711,133.0090131855,81.9523304621,74.7051537169,74.7323075102,,133.1035444897,44.3230914451,92.7521369683,56.0581113888,67.9538542860,154.5430114830,61.1898290456,,31.6590563209,257.1323241311,,127.2549953201,97.2941888658,128.3523315514,87.4040422088,,43.4678111562,82.0552886167
2004-11-01,87.9399924112,242.5433525767,72.3001623312,202.7436823112,,193.3789669363,124.8400000002,86.6209337633,51.4457428978,144.9620884948,80.6777450882,181.1928723141,82.5237039720,61.4842106351,133.1457130964,81.7400187247,74.4663030041,75.0589466250,,133.3507446348,40.0337600149,93.1497881446,57.2590799121,67.6017617768,153.9994838925,62.1830131277,,31.1643835659,256.4930448710,,127.6598588349,97.1678796448,127.3092406818,87.4040422088,,43.7768240317,83.9020572606
2004-11-02,87.9429305690,247.3988439064,73.1329764437,209.3285198567,,193.6361768232,124.4444444452,87.9502552474,51.5258764538,142.6350294721,80.6777450882,179.9187517349,82.8533958313,62.0052632675,132.2343803576,81.8461745933,74.6867805851,75.0181167355,,133.4056780006,37.9386410324,93.1497881446,58.0726392345,67.3670334374,153.9088959614,61.8196530979,,30.9741248138,255.4630949538,,127.4254641689,97.7092048795,126.2922270837,87.5317014719,,43.9484978515,83.9440292756
2004-11-03,88.9449054420,255.7687861019,71.6220136962,207.4801444044,,195.6509876067,122.9333333344,88.5367206083,51.5525876392,145.5643861230,81.3411744160,176.9642692309,83.5219376568,62.3343491406,135.4468282612,82.4831098044,75.0542432202,77.0732211674,,137.3334136300,39.4533554317,94.4421544690,58.6150121162,69.1274959836,156.5963379357,62.2556851341,,31.5639269447,268.2486801321,,129.5137075621,98.3046626382,128.4827179104,87.6806372790,,44.0515021434,85.1192456855
2004-11-04,90.3859693348,251.7919074886,72.6570826647,213.1985559575,,198.2659547948,124.0888888904,90.1006282370,52.1402337159,148.8770230844,83.1419111641,170.9445111286,84.6025943062,62.8563203320,134.9228119363,84.1603725259,75.9912729395,78.0123086227,,148.9518204232,38.2500776377,96.0658967743,59.6997578793,68.2120554596,160.6124029080,63.2730932179,,32.2298325763,276.1331243243,,131.9192689632,101.5165256978,130.8818269119,89.2338249812,,44.9785407698,86.2105180660
2004-11-05,90.7380384260,253.0404624028,72.6332879759,211.1768953079,,196.9799053576,122.8888888899,90.1788236187,53.3956594251,149.2876805594,83.3788502097,156.3567537653,85.4268239543,64.2024565631,134.8316786630,83.5446684890,76.0647654667,78.3933875899,,148.4848868165,37.1034246810,96.7617863336,68.3389830625,67.5782889427,161.6088701572,63.5880052441,,31.8302891974,282.2773083129,,132.0910947780,101.8954533624,131.4033723467,89.9785040169,,45.2532188814,86.0636160148
2004-11-08,90.6462039133,251.4682080683,72.0265234083,215.5667870045,,197.0656419862,124.5333333339,90.3352143814,53.2888146839,146.0845522587,83.2129928775,159.5882190041,85.6740928291,63.7354297075,136.3353776820,83.3960502734,75.8442878860,77.5087399870,,149.4736873946,37.6130482174,97.0600247161,69.0750605447,66.6863212526,160.9143626815,63.6849012518,,31.9824961990,282.2062772846,,132.3273552732,102.0037184096,130.8296723687,90.3189287187,,45.0128755338,86.2524900810
2004-11-09,90.6190666887,249.9421965084,72.2763676420,216.0288808668,,196.8941687270,125.8666666677,90.3352143814,52.7545909776,144.4692995263,83.9238100148,155.7566245069,85.6740928291,63.3782915235,136.3125943635,83.0351203206,75.7707953588,76.9371215362,,148.0454198925,36.8061442849,98.5512166291,68.6489104239,66.0995003297,159.3441718648,63.3457652241,,32.4200913286,281.6735445690,,132.1984859123,101.6247907449,129.2911133350,89.4891435080,,45.6309012849,86.6092522053
2004-11-10,90.5450923909,253.1791907270,72.2168809195,220.0144404334,,198.1802181632,125.5511111118,90.0224328561,49.2554257029,144.1407735466,83.6868709693,154.9810728499,85.8943111246,62.7464316603,136.9733105990,82.6954215417,75.6421834367,76.1817685829,,148.3475534030,37.3865488679,98.4849414326,68.6489104239,64.8714996094,160.0386793415,62.9097331882,,32.4010654534,287.5336044420,,132.0910947789,101.1375980337,130.2350354759,89.3827607883,,45.9055793964,86.3993921324
2004-11-11,91.3677397740,255.7225433278,72.5143145308,224.2888086634,,201.9526298436,125.2844444451,90.4329586089,50.0033388915,144.8799570010,84.8241783894,168.9779337128,86.9770510792,63.6804853713,138.0669098858,83.1837385368,75.2563476702,76.6885512936,,149.8307542700,37.0184874252,99.3133813845,70.0048426273,64.1158068585,163.0582770652,63.4668852343,,32.8196347076,290.1617525077,,133.4871795204,102.1661159803,130.2088154164,90.9997781222,,45.1158798255,87.3857344765
2004-11-12,92.2094983230,256.6473988196,72.6094932865,234.2815884467,,203.3672842236,122.7111111120,92.0164150829,51.4724540832,149.3971892201,85.8904040952,168.0361924152,87.4633664825,65.2738711140,139.6275672001,83.1625073633,74.9440044300,76.9898815538,,150.3526212419,37.4431737053,99.4127941786,70.1210653874,64.8242688129,164.8700356991,64.6054133284,,33.1050228354,289.4514422189,,134.3892650462,102.5811319931,132.2277599968,91.9572225963,,46.0085836882,88.6029229014
2004-11-15,92.1914541447,255.4450866822,74.7629126352,236.1877256297,,202.8957327638,124.1333333340,91.2344612687,52.2203672718,145.0168428256,85.5349955269,170.7598559738,88.0139122224,65.3013432819,139.9938034420,83.1412761897,74.5581686629,78.3184740662,,149.1440872016,38.3916397309,100.9702612877,71.1670702301,65.2257305867,164.5076839719,63.9029172707,,33.0669710849,290.0196904478,,134.3463085928,104.1148868252,129.9990549402,93.1699855965,,44.6695278943,87.8474266376
2004-11-16,91.5463629470,254.0346820586,74.5368630901,231.4512635349,,200.4951071494,126.0444444455,90.0224328571,51.7662771218,144.9347113301,85.5349955269,159.3066198919,87.0688087025,65.4936484575,139.6962364954,81.6763252047,73.9518553150,77.8116913556,,149.3912873456,38.9012632670,99.9749356011,70.9346247097,64.5172686327,164.1151362678,63.2973172209,,33.0098934593,286.8588096665,,133.5516142008,102.6533086912,129.5533139284,91.4891386310,,44.3605150189,87.3227764547
2004-11-17,92.0639517633,253.8728323483,75.0484489019,230.4693140771,,199.7234774877,127.1555555564,90.2765678468,52.1936560866,147.3070724220,86.1273431417,159.3574000607,87.5918271549,66.8123125205,139.3986695490,81.2517017309,74.0069747100,76.5104925033,,157.7136922109,38.7030763365,100.1961190869,72.1355932332,66.0995003308,164.5378799484,63.4184372311,,32.9908675840,288.7056164134,,134.1530045504,101.4804373496,131.1002974380,89.9572274722,,45.1158798259,86.8400982867
2004-11-18,92.1905027913,256.1387283015,74.9770648354,233.1841155207,,198.9518478257,126.1777777791,89.7487490220,52.1402337161,147.8311987090,87.2646505617,154.6856246019,87.2614997115,68.1859209196,139.9022443809,80.2962989144,74.0069747100,77.2501213241,,161.2294275996,38.7313887553,99.7906160297,73.1815980763,65.5799615645,165.3833673104,63.2488692172,,33.3143074623,293.1095401980,,134.1315263230,100.6864936716,131.2313977355,91.0848842974,,44.5321888388,87.1548883961
2004-11-19,91.1644917904,255.1213872615,73.5255888105,222.6714801424,,196.5512222104,126.4444444460,88.2630367752,50.7779632656,148.6863521260,85.9377919051,156.4029175575,86.6650751604,66.2353969934,138.5746380037,79.4470519662,72.9964524632,75.6338953812,,159.4440932229,38.3916397313,98.9796099145,73.4527845168,64.3047300472,164.0245483347,62.7159411735,,33.1430745854,290.2327835325,,132.1984859121,99.6940640749,132.0966596981,90.8508423148,,43.6394849762,86.2524900816
2004-11-22,91.7034676622,283.5144508426,74.7748099794,219.7833935003,,198.3088231079,123.9555555566,88.3021344655,51.1786310450,151.1690555944,85.5113016224,152.5251592709,87.2706754742,66.2353969934,139.3300002530,79.7230572240,73.2536763075,76.8803069132,,158.6200927406,38.4057959405,98.2423316285,75.4285714423,63.9268836716,164.4472920164,61.8196530993,,33.2191780861,291.1561869056,,133.2723972520,100.4699635781,133.4863228512,91.9784991401,,43.5364806846,86.0216440008
2004-11-23,91.6827271066,283.3294797435,76.3809514823,221.2851985538,,198.9089795123,124.0000000008,88.3803298467,50.7512520801,150.5070013369,84.8478722945,154.7502539061,87.4266634339,64.2024565630,138.6433073002,79.7442883973,72.9597061993,74.8257824098,,157.0819585075,38.4341083592,97.7631007426,75.8547215631,63.5254218973,163.2394529270,61.6743090872,,34.1324200952,293.0385091675,,134.0241351898,100.4158310550,134.2467045762,92.6167954562,,43.6051502126,85.9796719865
2004-11-24,92.0633683367,295.8612716495,76.4166435157,223.8267147987,,199.1661894000,124.4444444451,88.9863440528,51.2587646009,150.5621725243,84.4450759164,161.3516757507,87.5918271561,64.8343164262,138.5059687096,80.0415248289,73.1250643851,75.0449316899,,157.5488921141,38.5332018247,98.2054677145,76.1646489240,63.2656525141,162.8771011996,61.4320690674,,34.4178082230,292.1506213066,,134.1315263236,100.1451684375,135.0070863013,92.4040300178,,43.9141630880,85.8117839278
2004-11-26,92.1442070961,298.4971097986,75.9169550478,225.7328519823,,199.2090577155,124.5777777783,88.7908555988,51.3656093422,151.2793979708,84.0185856340,165.8018650227,86.9128207444,63.7629018750,138.3686301191,80.0202936551,73.2353031758,74.9901443698,,159.8286267808,39.2126998731,98.0580120574,76.9394673261,64.1394222574,161.9712218829,61.7227570914,,34.2656012215,297.9041346374,,134.2389174573,99.8203732970,135.4790473718,92.3402003863,,43.4678111569,86.1055880299
